loan_id,date_due,principal,interest,other,fees,to_tax,add_balance,reduce_balance,currency
ABT - DSB0528-056,2024-10-13,10.26,0.0,0.0,0.72,0.09,0.0,0.0,USD
ABT - DSB0528-057,2024-10-13,15.38,0.0,0.0,1.08,0.14,0.0,0.0,USD
ABT - DSB0528-058,2024-10-13,30.77,0.0,0.0,2.16,0.28,0.0,0.0,USD
ABT - DSB0528-059,2024-10-13,8.55,0.0,0.0,0.6,0.08,0.0,0.0,USD
ABT - DSB0528-060,2024-10-13,41.03,0.0,0.0,2.88,0.37,0.0,0.0,USD
ABT - DSB0528-061,2024-10-13,32.48,0.0,0.0,2.28,0.3,0.0,0.0,USD
ABT - DSB0528-062,2024-10-13,10.26,0.0,0.0,0.72,0.09,0.0,0.0,USD
ABT - DSB0528-063,2024-10-13,8.55,0.0,0.0,0.6,0.08,0.0,0.0,USD
ABT - DSB0528-064,2024-10-13,5.13,0.0,0.0,0.36,0.05,0.0,0.0,USD
ABT - DSB0528-065,2024-10-13,10.26,0.0,0.0,0.72,0.09,0.0,0.0,USD
ABF - DSB2143-001,2024-10-14,3826.28,406.72,0.0,13.27,54.6,0.0,0.0,USD
ABF - DSB2154-001,2024-10-14,1065.0,96.0,0.0,13.27,14.21,0.0,0.0,USD
ABF - DSB2196-001,2024-10-14,4549.22,387.26,0.0,19.96,52.93,0.0,0.0,USD
ABF - DSB2238-009,2024-10-14,448.03,31.92,0.0,3.69,4.63,0.0,0.0,USD
ABF - DSB2246-001,2024-10-14,23763.18,1415.17,0.0,75.22,193.75,0.0,0.0,USD
ABF - DSB2247-002,2024-10-14,200.48,11.98,0.0,1.17,1.71,0.0,0.0,USD
ABF - DSB2252-001,2024-10-14,868.27,62.22,0.0,11.61,9.6,0.0,0.0,USD
ABF - DSB2263-001,2024-10-14,581.1,27.54,0.0,3.65,4.05,0.0,0.0,USD
ABF - DSB2298-004,2024-10-14,475.12,22.6,0.0,4.54,3.53,0.0,0.0,USD
ABT - DSB0227-004,2024-10-14,1335.5,105.88,0.0,58.23,21.33,0.0,0.0,USD
ABT - DSB0227-005,2024-10-14,900.62,71.4,0.0,39.27,14.39,0.0,0.0,USD
ABT - DSB0227-006,2024-10-14,900.62,71.4,0.0,39.27,14.39,0.0,0.0,USD
ABT - DSB0227-007,2024-10-14,3520.31,279.08,0.0,153.49,56.23,0.0,0.0,USD
ABT - DSB0227-008,2024-10-14,1439.29,114.1,0.0,62.75,22.99,0.0,0.0,USD
ABT - DSB0227-013,2024-10-14,1374.53,108.97,0.0,59.93,21.96,0.0,0.0,USD
ABT - DSB0227-014,2024-10-14,900.62,71.4,0.0,39.27,14.39,0.0,0.0,USD
ABT - DSB0227-015,2024-10-14,3509.59,278.23,0.0,153.02,56.06,0.0,0.0,USD
ABT - DSB0507-001,2024-10-14,13255.06,55.79,0.0,612.91,86.93,0.0,0.0,USD
ABT - DSB0520-001,2024-10-14,5093.77,7.2,0.0,271.0,36.17,0.0,0.0,USD
ABF - DSB2235-002,2024-10-15,255.9,22.88,0.0,3.04,3.37,0.0,0.0,USD
ABF - DSB2313-002,2024-10-15,296.11,8.19,0.0,1.85,1.31,0.0,0.0,USD
ABT - DSB0249-002,2024-10-15,2133.89,154.22,0.0,118.68,35.48,0.0,0.0,USD
ABT - DSB0249-003,2024-10-15,1422.59,102.82,0.0,79.12,23.65,0.0,0.0,USD
ABT - DSB0250-001,2024-10-15,1273.3,94.86,0.0,107.7,26.33,0.0,0.0,USD
ABT - DSB0314-001,2024-10-15,873.58,38.08,0.0,63.2,13.17,0.0,0.0,USD
ABT - DSB0314-002,2024-10-15,873.58,38.08,0.0,63.2,13.17,0.0,0.0,USD
ABT - DSB0516-001,2024-10-15,14089.67,42.43,0.0,479.31,67.83,0.0,0.0,USD
ABF - DSB2255-001,2024-10-16,15000.0,708.71,0.0,53.1,99.03,0.0,0.0,USD
ABF - DSB2258-001,2024-10-16,457.36,27.49,0.0,8.85,4.72,0.0,0.0,USD
ABF - DSB2273-001,2024-10-16,7476.52,441.56,0.0,26.55,60.85,0.0,0.0,USD
ABF - DSB2310-001,2024-10-16,4810.92,142.38,0.0,26.55,21.96,0.0,0.0,USD
ABF - DSB2329-001,2024-10-16,710.56,19.87,0.0,4.07,3.11,0.0,0.0,USD
ABT - DSB0238-001,2024-10-16,4245.75,340.0,0.0,225.0,73.45,0.0,0.0,USD
ABT - DSB0535-001,2024-10-16,2853.85,0.0,0.0,184.29,23.96,0.0,0.0,USD
ABF - DSB2059-001,2024-10-17,421.73,41.99,0.0,2.48,5.78,0.0,0.0,USD
ABF - DSB2122-001,2024-10-17,1416.25,251.11,0.0,5.93,33.41,0.0,0.0,USD
ABF - DSB2149-001,2024-10-17,4170.91,492.46,0.0,13.27,65.75,0.0,0.0,USD
ABF - DSB2228-004,2024-10-17,2892.23,172.37,0.0,11.05,23.85,0.0,0.0,USD
ABF - DSB2228-007,2024-10-17,1139.64,67.92,0.0,4.35,9.4,0.0,0.0,USD
ABF - DSB2308-008,2024-10-17,1345.92,57.25,0.0,5.24,8.12,0.0,0.0,USD
ABF - DSB2313-005,2024-10-17,200.39,7.98,0.0,1.25,1.2,0.0,0.0,USD
ABT - DSB0485-001,2024-10-17,96374.5,1325.77,0.0,2706.54,524.2,0.0,0.0,USD
ABT - DSB0538-001,2024-10-17,3976.03,0.0,0.0,205.64,26.73,0.0,0.0,USD
ABT - DSB0538-002,2024-10-17,711.3,0.0,0.0,36.79,4.78,0.0,0.0,USD
ABF - DSB2162-001,2024-10-18,842.6,99.68,0.0,4.14,13.5,0.0,0.0,USD
ABF - DSB2162-002,2024-10-18,1855.61,219.52,0.0,9.13,29.73,0.0,0.0,USD
ABF - DSB2168-003,2024-10-18,1066.3,95.28,0.0,4.95,13.03,0.0,0.0,USD
ABF - DSB2174-001,2024-10-18,9191.82,782.67,0.0,42.48,107.27,0.0,0.0,USD
ABF - DSB2186-001,2024-10-18,1009.8,85.89,0.0,3.72,11.65,0.0,0.0,USD
ABF - DSB2186-002,2024-10-18,4124.59,350.83,0.0,15.18,47.58,0.0,0.0,USD
ABF - DSB2186-003,2024-10-18,1336.08,113.64,0.0,4.92,15.41,0.0,0.0,USD
ABF - DSB2186-004,2024-10-18,2921.54,248.5,0.0,10.76,33.71,0.0,0.0,USD
ABF - DSB2186-005,2024-10-18,56.67,4.82,0.0,0.21,0.66,0.0,0.0,USD
ABF - DSB2186-006,2024-10-18,3631.64,308.9,0.0,13.37,41.9,0.0,0.0,USD
ABF - DSB2186-007,2024-10-18,228.8,19.46,0.0,0.84,2.64,0.0,0.0,USD
ABF - DSB2186-008,2024-10-18,1114.34,94.78,0.0,4.1,12.85,0.0,0.0,USD
ABF - DSB2218-001,2024-10-18,30.57,1.95,0.0,0.06,0.26,0.0,0.0,USD
ABF - DSB2218-002,2024-10-18,256.29,16.32,0.0,0.52,2.19,0.0,0.0,USD
ABF - DSB2218-003,2024-10-18,30.57,1.95,0.0,0.06,0.26,0.0,0.0,USD
